Year,Region,Forest,CCF_Attainment,CCF_Offer,MBF_Attainment,MBF_Offer
2008,"04 R4, Intermountain Region",18 Uinta National Forest,5198.59,5198.59,2876.92,2876.92
2008,"04 R4, Intermountain Region",19 Uinta-Wasatch-Cache National Forest,6159.73,9732.71,2442.04,4268.94
2008,"04 R4, Intermountain Region",Region Total,216161.23,265167.48,116967.32,142852.91
2008,"05 R5, Pacific S-West Region",01 Angeles National Forest,572.52,572.52,286.26,286.26
2008,"05 R5, Pacific S-West Region",02 Cleveland National Forest,148.0,148.0,74.0,74.0
2008,"05 R5, Pacific S-West Region",03 Eldorado National Forest,48044.92,48044.92,24337.73,24337.73
2008,"05 R5, Pacific S-West Region",04 Inyo National Forest,4222.77,5657.57,2111.39,2828.79
2008,"05 R5, Pacific S-West Region",05 Klamath National Forest,42897.74,68662.85,19781.89,32977.89
2008,"05 R5, Pacific S-West Region",06 Lassen National Forest,75495.84,129840.29,30681.67,49249.29
2008,"05 R5, Pacific S-West Region",07 Los Padres National Forest,420.0,420.0,210.0,210.0
2008,"05 R5, Pacific S-West Region",08 Mendocino Nf National Forest,6438.27,13593.46,3713.17,7466.08
2008,"05 R5, Pacific S-West Region",09 Modoc National Forest,71862.87,73933.87,31485.26,32288.23
2008,"05 R5, Pacific S-West Region",10 Six Rivers National Forest,15391.82,15463.06,8179.26,8222.72
2008,"05 R5, Pacific S-West Region",11 Plumas National Forest,38680.78,73215.81,21085.84,44180.54
2008,"05 R5, Pacific S-West Region",12 San Bernardino National Forest,7642.63,7792.63,4080.13,4159.63
2008,"05 R5, Pacific S-West Region",13 Sequoia National Forest,8157.76,8762.6,4615.88,4918.32
2008,"05 R5, Pacific S-West Region",14 Shasta-Trinity National Forest,41536.66,86492.71,21896.28,49305.65
2008,"05 R5, Pacific S-West Region",15 Sierra National Forest,9416.56,14217.36,5613.03,8959.67
2008,"05 R5, Pacific S-West Region",16 Stanislaus National Forest,23049.0,86920.84,12144.73,41694.6
2008,"05 R5, Pacific S-West Region",17 Tahoe National Forest,21111.93,25797.93,10639.58,13049.42
2008,"05 R5, Pacific S-West Region",19 Lake Tahoe Basin National Forest,3822.8,4993.8,1904.59,2490.09
2008,"05 R5, Pacific S-West Region",Region Total,418912.87,664530.22,202840.69,326698.91
2008,"06 R6, Pacific N-West Region",01 Deschutes National Forest,109852.81,130639.95,55340.78,65393.18
2008,"06 R6, Pacific N-West Region",02 Fremont-Winema National Forest,140889.08,118866.16,70347.58,60067.02
2008,"06 R6, Pacific N-West Region",03 Gifford Pinchot National Forest,20701.69,31723.69,10943.52,16628.66
2008,"06 R6, Pacific N-West Region",04 Malheur National Forest,56501.32,73006.11,29345.39,38340.19
2008,"06 R6, Pacific N-West Region",05 Mt. Baker/Snoqualmie National Forest,4172.2,24568.81,2150.98,13093.95
2008,"06 R6, Pacific N-West Region",06 Mt. Hood National Forest,54607.84,65873.26,29026.59,34656.05
2008,"06 R6, Pacific N-West Region",07 Ochoco National Forest,45866.38,28186.87,22823.81,14186.77
2008,"06 R6, Pacific N-West Region",09 Olympic National Forest,10705.29,40620.6,5567.66,21132.47
2008,"06 R6, Pacific N-West Region",10 Rogue River-Siskiyou National Forest,115174.87,112332.26,63178.51,61578.95
2008,"06 R6, Pacific N-West Region",12 Siuslaw National Forest,85131.35,76944.51,45372.83,41022.68
2008,"06 R6, Pacific N-West Region",14 Umatilla National Forest,66974.55,66974.55,34468.66,34468.66
2008,"06 R6, Pacific N-West Region",15 Umpqua National Forest,84148.02,94396.11,45110.7,50478.46
2008,"06 R6, Pacific N-West Region",16 Wallowa-Whitman National Forest,56755.13,54172.59,29021.29,27678.37
2008,"06 R6, Pacific N-West Region",17 Okanogan-Wenatchee National Forest,98793.74,80941.19,51549.27,41509.93
2008,"06 R6, Pacific N-West Region",18 Willamette National Forest,129876.67,128674.33,72771.01,71791.39
2008,"06 R6, Pacific N-West Region",21 Colville National Forest,115839.05,115729.75,60994.24,60937.55
2008,"06 R6, Pacific N-West Region",Region Total,1195989.98,1243650.73,628012.81,652964.27
2008,"08 R8, Southern Region",01 NFS In Alabama National Forest,75133.12,66238.12,37568.16,33120.66
2008,"08 R8, Southern Region",02 Daniel Boone National Forest,9525.14,22904.42,5585.88,12275.56
2008,"08 R8, Southern Region",03 Chattahoochee/Oconee National Forest,44784.01,44818.26,22393.36,22410.51
2008,"08 R8, Southern Region",04 Cherokee National Forest,17953.57,23883.82,9616.24,12854.0
2008,"08 R8, Southern Region",05 NFS In Florida National Forest,51829.52,51829.52,25914.85,25914.85
2008,"08 R8, Southern Region",06 Kisatchie National Forest,109702.06,100796.06,54856.75,50403.75
2008,"08 R8, Southern Region",07 NF Mississippi National Forest,141113.28,170400.49,70556.73,85200.34
2008,"08 R8, Southern Region",08 George Washington & Jefferson National Forest,34806.1,32257.1,17403.05,16128.55
2008,"08 R8, Southern Region",09 Ouachita National Forest,201858.18,215206.18,101015.63,107689.63
2008,"08 R8, Southern Region",10 Ozark St. Francis National Forest,115988.4,123986.4,58001.14,62000.14
2008,"08 R8, Southern Region",11 NF N. Carolina National Forest,36401.16,39601.47,19193.16,20708.0
2008,"08 R8, Southern Region",12 Francis Marion National Forest,105091.82,105091.82,52582.97,52582.97
2008,"08 R8, Southern Region",13 NFS In Texas National Forest,78837.15,84061.65,39418.62,42030.87
2008,"08 R8, Southern Region",60 Land Between The Lakes National Forest,2172.5,5059.21,1086.28,2529.64
2008,"08 R8, Southern Region",Region Total,1025196.01,1086134.52,515192.8,545849.45
2008,"09 R9, Eastern Region",03 Chippewa National Forest,57888.73,56737.71,35496.93,34780.48
2008,"09 R9, Eastern Region",04 Huron Manistee National Forest,60429.03,86816.55,37454.14,53258.9
2008,"09 R9, Eastern Region",05 Mark Twain National Forest,85507.31,107578.5,51586.15,65164.96
2008,"09 R9, Eastern Region",07 Ottawa National Forest,67838.21,67838.21,42193.7,42193.7
2008,"09 R9, Eastern Region",08 Shawnee National Forest,304.0,304.0,192.43,192.43
2008,"09 R9, Eastern Region",09 Superior National Forest,96254.57,114681.05,60274.39,71812.69
2008,"09 R9, Eastern Region",10 Hiawatha National Forest,65519.93,65519.93,39748.66,39748.66
2008,"09 R9, Eastern Region",12 Hoosier National Forest,3556.2,3600.83,2186.15,2213.33
2008,"09 R9, Eastern Region",13 Chequamegon/Nicolet National Forest,122760.06,131356.41,76594.46,81855.41
2008,"09 R9, Eastern Region",14 Wayne National Forest,6553.15,6553.15,4000.43,4000.43
2008,"09 R9, Eastern Region",19 Allegheny National Forest,32083.98,38681.53,19770.44,23795.25
2008,"09 R9, Eastern Region",20 Green Mountain National Forest,5617.22,6094.08,3470.97,3764.5
2008,"09 R9, Eastern Region",21 Monongahela National Forest,10181.73,10181.73,6179.49,6179.49
2008,"09 R9, Eastern Region",22 White Mountain National Forest,20327.68,2499.14,12569.33,1561.42
2008,"09 R9, Eastern Region",Region Total,634821.8,698442.82,391717.67,430521.65
2008,"10 R10, Alaska Region",04 Chugach National Forest,5.94,5.94,3.3,3.3
2008,"10 R10, Alaska Region",05 Tongass National Forest,12543.54,94559.66,5352.35,41726.5
2008,"10 R10, Alaska Region",Region Total,12549.48,94565.6,5355.65,41729.8
2008,Unknown,Region Total,4753978.12,,2483766.55,
2009,"01 R1, Northern Region",02 Beaverhead/Deerlodge National Forest,69810.92,69899.56,32682.07,32735.25
2009,"01 R1, Northern Region",03 Bitterroot N.F. National Forest,18382.41,26966.79,8892.18,12764.2
2009,"01 R1, Northern Region",04 Idaho Panhandle National Forest,103882.24,103882.24,51561.71,51561.71
2009,"01 R1, Northern Region",05 Clearwater National Forest,44712.39,19861.24,22867.88,9702.39
2009,"01 R1, Northern Region",08 Custer National Forest,17433.36,18456.36,8411.71,8885.6
2009,"01 R1, Northern Region",10 Flathead National Forest,93465.84,94947.42,47569.91,48340.55
2009,"01 R1, Northern Region",11 Gallatin National Forest,10893.56,22788.37,4316.9,10316.91
2009,"01 R1, Northern Region",12 Helena National Forest,32234.13,32234.13,15310.28,15310.28
2009,"01 R1, Northern Region",14 Kootenai National Forest,94174.79,94175.59,47133.0,47134.53
2009,"01 R1, Northern Region",15 Lewis And Clark National Forest,7484.52,7484.52,2924.76,2924.76
2009,"01 R1, Northern Region",16 Lolo National Forest,70131.11,73800.42,34663.78,36606.92
2009,"01 R1, Northern Region",17 Nez Perce National Forest,30609.46,36845.71,16773.09,20541.91
2009,"01 R1, Northern Region",Region Total,593214.73,601342.35,293107.26,296825.0
2009,"02 R2, Rocky Mountain Region",02 Bighorn National Forest,3778.55,19811.36,1829.94,9215.12
2009,"02 R2, Rocky Mountain Region",03 Black Hills National Forest,210107.03,261975.5,102666.55,129369.14
2009,"02 R2, Rocky Mountain Region",04 GrandMesa/Uncompahgre/Gunnison National Forest,15645.77,32410.02,7085.0,14483.15
2009,"02 R2, Rocky Mountain Region",06 Medicine Bow-Routt National Forest,91960.77,124826.72,43445.07,58988.83
2009,"02 R2, Rocky Mountain Region",07 Nebraska National Forest,577.88,1781.88,277.93,861.63
2009,"02 R2, Rocky Mountain Region",09 Rio Grande National Forest,22462.69,25757.29,11533.78,12889.8
2009,"02 R2, Rocky Mountain Region",10 Arapaho/Roosevelt National Forest,19230.68,36678.56,9605.51,17672.33
2009,"02 R2, Rocky Mountain Region",12 Pike-San Isabel National Forest,40052.04,39372.05,18107.94,17827.03
2009,"02 R2, Rocky Mountain Region",13 San Juan National Forest,20440.64,39047.95,9902.92,19185.85
2009,"02 R2, Rocky Mountain Region",14 Shoshone National Forest,20195.66,22949.78,9773.73,11076.3
2009,"02 R2, Rocky Mountain Region",15 White River National Forest,58603.12,79363.38,29189.3,39400.81
2009,"02 R2, Rocky Mountain Region",Region Total,503054.83,683974.49,243417.67,330969.99
2009,"03 R3, Southwestern Region",01 Apache/Sitgreaves National Forest,71128.57,71128.57,37252.8,37252.8
2009,"03 R3, Southwestern Region",02 Carson National Forest,22664.88,25679.88,14220.08,15878.34
2009,"03 R3, Southwestern Region",03 Cibola National Forest,15840.14,15576.99,8019.7,7903.7
2009,"03 R3, Southwestern Region",04 Coconino National Forest,12592.15,13023.15,7920.56,8123.32
2009,"03 R3, Southwestern Region",05 Coronado National Forest,1076.48,1076.48,681.83,681.83
2009,"03 R3, Southwestern Region",06 Gila National Forest,7468.19,7468.19,4734.32,4734.32
2009,"03 R3, Southwestern Region",07 Kaibab National Forest,20658.04,33269.76,11294.23,17494.89
2009,"03 R3, Southwestern Region",08 Lincoln National Forest,10914.09,11505.09,5471.18,5762.29
2009,"03 R3, Southwestern Region",09 Prescott National Forest,9087.11,9087.11,5391.59,5391.59
2009,"03 R3, Southwestern Region",10 Santa Fe National Forest,21583.39,23463.93,13469.13,14291.39
2009,"03 R3, Southwestern Region",12 Tonto National Forest,5749.47,6104.47,3429.71,3655.14
2009,"03 R3, Southwestern Region",Region Total,198762.49,217383.6,111885.11,121169.59
2009,"04 R4, Intermountain Region",01 Ashley National Forest,11302.4,13501.98,5125.05,6009.34
2009,"04 R4, Intermountain Region",02 Boise National Forest,49304.62,41362.08,26810.42,22197.86
2009,"04 R4, Intermountain Region",03 Bridger-Teton National Forest,22251.99,27040.99,12383.88,14866.17
2009,"04 R4, Intermountain Region",07 Dixie National Forest,11742.2,24684.11,6375.98,12904.82
2009,"04 R4, Intermountain Region",08 Fishlake National Forest,8781.61,8781.63,4538.95,4538.96
2009,"04 R4, Intermountain Region",10 Manti-Lasal National Forest,8148.99,8148.99,4728.27,4728.27
2009,"04 R4, Intermountain Region",12 Payette National Forest,9260.34,12918.52,5020.84,6932.59
2009,"04 R4, Intermountain Region",13 Salmon-Challis National Forest,14886.51,15004.51,7786.04,7839.27
2009,"04 R4, Intermountain Region",14 Sawtooth National Forest,10045.9,9943.9,5600.53,5540.53
2009,"04 R4, Intermountain Region",15 Caribou/Targhee National Forest,24028.45,24028.45,12681.68,12681.68
2009,"04 R4, Intermountain Region",17 Humboldt & Toiy National Forest,8881.2,8881.2,4981.72,4981.72
2009,"04 R4, Intermountain Region",18 Uinta National Forest,90.73,90.73,48.39,48.39
2009,"04 R4, Intermountain Region",19 Uinta-Wasatch-Cache National Forest,13704.76,15040.65,7433.46,7571.21
2009,"04 R4, Intermountain Region",Region Total,192429.7,209427.74,103515.21,110840.81
2009,"05 R5, Pacific S-West Region",01 Angeles National Forest,712.07,712.07,356.04,356.04
2009,"05 R5, Pacific S-West Region",02 Cleveland National Forest,93.0,93.0,46.5,46.5
2009,"05 R5, Pacific S-West Region",03 Eldorado National Forest,52049.6,52049.6,26500.3,26500.3
2009,"05 R5, Pacific S-West Region",04 Inyo National Forest,5976.62,5976.62,2988.31,2988.31
2009,"05 R5, Pacific S-West Region",05 Klamath National Forest,100120.0,142956.92,50754.8,74412.66
2009,"05 R5, Pacific S-West Region",06 Lassen National Forest,138800.62,199765.95,58838.39,83913.98
2009,"05 R5, Pacific S-West Region",07 Los Padres National Forest,566.0,566.0,283.0,283.0
2009,"05 R5, Pacific S-West Region",08 Mendocino Nf National Forest,19019.2,10798.61,10532.2,5925.01
2009,"05 R5, Pacific S-West Region",09 Modoc National Forest,64254.64,67096.64,24228.66,25457.12
2009,"05 R5, Pacific S-West Region",10 Six Rivers National Forest,22851.95,39057.19,11416.81,20383.86
2009,"05 R5, Pacific S-West Region",11 Plumas National Forest,67945.5,149862.3,38301.28,88930.01
2009,"05 R5, Pacific S-West Region",12 San Bernardino National Forest,8791.26,7217.96,4732.65,3898.8
2009,"05 R5, Pacific S-West Region",13 Sequoia National Forest,8231.64,15837.09,4692.9,7525.7
2009,"05 R5, Pacific S-West Region",14 Shasta-Trinity National Forest,26062.86,26746.06,14806.87,15148.47
2009,"05 R5, Pacific S-West Region",15 Sierra National Forest,5775.31,8998.57,3678.48,5592.86
2009,"05 R5, Pacific S-West Region",16 Stanislaus National Forest,59710.44,95710.67,28038.87,45319.31
2009,"05 R5, Pacific S-West Region",17 Tahoe National Forest,57480.73,78349.67,26986.5,39128.82
2009,"05 R5, Pacific S-West Region",19 Lake Tahoe Basin National Forest,6135.02,6135.02,3070.35,3070.35
2009,"05 R5, Pacific S-West Region",Region Total,644576.45,907929.93,310252.9,448881.09
2009,"06 R6, Pacific N-West Region",01 Deschutes National Forest,111038.01,90250.87,54539.5,44487.1
2009,"06 R6, Pacific N-West Region",02 Fremont-Winema National Forest,93538.83,109767.1,47743.56,55586.37
2009,"06 R6, Pacific N-West Region",03 Gifford Pinchot National Forest,33075.2,22056.6,17263.63,11580.25
2009,"06 R6, Pacific N-West Region",04 Malheur National Forest,65395.7,61388.24,34006.24,31922.28
2009,"06 R6, Pacific N-West Region",05 Mt. Baker/Snoqualmie National Forest,15688.73,19540.45,8474.83,10736.66
2009,"06 R6, Pacific N-West Region",06 Mt. Hood National Forest,62896.4,56691.17,34102.43,30830.81
2009,"06 R6, Pacific N-West Region",07 Ochoco National Forest,25434.47,25434.47,12965.47,12965.47
2009,"06 R6, Pacific N-West Region",09 Olympic National Forest,70421.02,33178.45,37182.3,17806.39
2009,"06 R6, Pacific N-West Region",10 Rogue River-Siskiyou National Forest,103902.23,121487.48,55400.7,63289.24
2009,"06 R6, Pacific N-West Region",12 Siuslaw National Forest,74092.37,83735.04,39658.15,44750.87
2009,"06 R6, Pacific N-West Region",14 Umatilla National Forest,58701.56,58701.56,30554.37,30554.37
2009,"06 R6, Pacific N-West Region",15 Umpqua National Forest,80485.87,85368.29,42347.99,45136.98
2009,"06 R6, Pacific N-West Region",16 Wallowa-Whitman National Forest,40873.92,40873.92,21302.42,21302.42
2009,"06 R6, Pacific N-West Region",17 Okanogan-Wenatchee National Forest,66226.34,84264.6,34406.57,43774.16
2009,"06 R6, Pacific N-West Region",18 Willamette National Forest,128616.9,139216.13,70869.21,76492.09
2009,"06 R6, Pacific N-West Region",21 Colville National Forest,84006.6,84023.4,43630.85,43617.04
2009,"06 R6, Pacific N-West Region",Region Total,1114394.13,1115977.75,584448.23,584832.51
2009,"08 R8, Southern Region",01 NFS In Alabama National Forest,48194.79,60264.79,24100.85,30135.85
2009,"08 R8, Southern Region",02 Daniel Boone National Forest,13941.01,17423.01,7015.56,8756.56
2009,"08 R8, Southern Region",03 Chattahoochee/Oconee National Forest,22167.66,23233.72,11084.15,11617.19
2009,"08 R8, Southern Region",04 Cherokee National Forest,10047.06,16332.78,5499.44,8880.16
2009,"08 R8, Southern Region",05 NFS In Florida National Forest,42520.52,42520.52,21260.26,21260.26
2009,"08 R8, Southern Region",06 Kisatchie National Forest,98990.46,100605.46,50159.8,50967.3
2009,"08 R8, Southern Region",07 NF Mississippi National Forest,144415.31,153469.31,72208.0,76735.0
2009,"08 R8, Southern Region",08 George Washington & Jefferson National Forest,33873.27,34477.27,16936.64,17238.64
2009,"08 R8, Southern Region",09 Ouachita National Forest,175387.63,161740.63,88132.66,81309.16
2009,"08 R8, Southern Region",10 Ozark St. Francis National Forest,106511.67,109059.67,53263.12,54537.12
2009,"08 R8, Southern Region",11 NF N. Carolina National Forest,43107.07,35986.59,22963.32,19357.37
2009,"08 R8, Southern Region",12 Francis Marion National Forest,116651.97,136773.17,58329.82,68390.42
2009,"08 R8, Southern Region",13 NFS In Texas National Forest,68775.73,74032.18,34387.9,37016.13
2009,"08 R8, Southern Region",60 Land Between The Lakes National Forest,3037.42,3037.42,1518.72,1518.72
2009,"08 R8, Southern Region",Region Total,927621.57,968956.52,466860.21,487719.85
2009,"09 R9, Eastern Region",03 Chippewa National Forest,56529.46,61919.82,35413.95,38758.55
2009,"09 R9, Eastern Region",04 Huron Manistee National Forest,92813.43,85848.14,56385.82,52251.63
2009,"09 R9, Eastern Region",05 Mark Twain National Forest,57465.59,72999.81,34880.03,44218.32
2009,"09 R9, Eastern Region",07 Ottawa National Forest,64908.7,86664.03,40187.5,53660.06
2009,"09 R9, Eastern Region",08 Shawnee National Forest,376.0,376.0,238.01,238.01
2009,"09 R9, Eastern Region",09 Superior National Forest,52785.64,85192.33,32194.14,52436.17
2009,"09 R9, Eastern Region",10 Hiawatha National Forest,69028.11,70412.75,41647.04,42485.21
2009,"09 R9, Eastern Region",12 Hoosier National Forest,8123.54,7652.74,4966.15,4684.01
2009,"09 R9, Eastern Region",13 Chequamegon/Nicolet National Forest,117065.66,112491.08,71506.91,68716.46
2009,"09 R9, Eastern Region",14 Wayne National Forest,6155.24,7460.41,3761.22,4562.84
2009,"09 R9, Eastern Region",19 Allegheny National Forest,44364.84,44928.99,27335.88,27700.52
2009,"09 R9, Eastern Region",20 Green Mountain National Forest,7776.58,9970.2,4806.12,6155.74
2009,"09 R9, Eastern Region",21 Monongahela National Forest,10066.98,17520.34,6143.66,10667.64
2009,"09 R9, Eastern Region",22 White Mountain National Forest,19629.99,19629.99,12072.22,12072.22
2009,"09 R9, Eastern Region",Region Total,607089.76,683066.63,371538.62,418607.35
2009,"10 R10, Alaska Region",04 Chugach National Forest,509.0,509.0,254.5,254.5
2009,"10 R10, Alaska Region",05 Tongass National Forest,47600.6,98247.45,22670.36,44061.96
2009,"10 R10, Alaska Region",Region Total,48109.6,98756.45,22924.86,44316.46
2009,Unknown,Region Total,4829253.26,,2507950.07,
2010,"01 R1, Northern Region",Region Total,524866.11,,256934.16,
